month,역명,승하차구분,미성년_아침_유동인구,미성년_점심_유동인구,미성년_저녁_유동인구,성인_아침_유동인구,성인_점심_유동인구,성인_저녁_유동인구,노인_아침_유동인구,노인_점심_유동인구,노인_저녁_유동인구,외국인_아침_유동인구,외국인_점심_유동인구,외국인_저녁_유동인구,총유동인구,평균면적당 임대료_공유오피스,평균면적당 임대료_기타,평균면적당 임대료_무인프린트,평균면적당 임대료_밀키트,평균면적당 임대료_사무실,평균면적당 임대료_식음료,평균면적당 임대료_의약업,평균면적당 임대료_패션잡화,평균면적당 임대료_편의점,평균면적당 임대료_플라워,평균면적당 임대료_화상면접,평균면적당 임대료_화장품,공실수,점포수_공유오피스,점포수_기타,점포수_무인프린트,점포수_밀키트,점포수_사무실,점포수_식음료,점포수_의약업,점포수_패션잡화,점포수_편의점,점포수_플라워,점포수_화상면접,점포수_화장품
1,상봉역,하차,1188,5410,4835,64442,122297,211798,18575.0,42906.0,12707.0,11.0,41.0,17.0,484227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58007.39570571926,303167.5461741425,41290.55405405405,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0
1,상수역,승차,1366,5825,6875,45665,84416,125708,7141.0,11751.0,2710.0,69.0,469.0,442.0,292437.0,0.0,64473.68421052631,0.0,31722.310344827587,0.0,0.0,0.0,0.0,216258.7142857143,70731.70731707317,0.0,78757.57575757576,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1,상수역,하차,1867,9605,3928,67806,121513,100302,6389.0,11773.0,3622.0,28.0,362.0,285.0,327480.0,0.0,64473.68421052631,0.0,31722.310344827587,0.0,0.0,0.0,0.0,216258.7142857143,70731.70731707317,0.0,78757.57575757576,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
1,서대문역,승차,1812,7194,2004,69562,173604,229526,15986.0,47099.0,10559.0,110.0,231.0,86.0,557773.0,0.0,48971.42857142857,44000.0,0.0,0.0,253451.1784511784,0.0,0.0,194357.54189944133,56512.89009497965,0.0,0.0,3,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
1,서대문역,하차,2753,5194,2424,315309,97491,70171,25978.0,35969.0,7429.0,18.0,129.0,151.0,563016.0,0.0,48971.42857142857,44000.0,0.0,0.0,253451.1784511784,0.0,0.0,194357.54189944133,56512.89009497965,0.0,0.0,3,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
1,서초역,승차,2520,9025,2790,87141,221019,218398,16454.0,56899.0,13024.0,13.0,100.0,55.0,627438.0,0.0,0.0,0.0,0.0,0.0,141199.16666666666,134989.54703832752,107546.56357388316,310182.3860087445,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0
1,서초역,하차,3234,4726,3207,294526,137247,76832,35798.0,43132.0,6759.0,18.0,85.0,46.0,605610.0,0.0,0.0,0.0,0.0,0.0,141199.16666666666,134989.54703832752,107546.56357388316,310182.3860087445,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0
1,석계역,승차,2453,5411,1687,147071,73662,40434,32924.0,38378.0,8420.0,7.0,5.0,4.0,350456.0,0.0,77395.9696969697,0.0,0.0,0.0,256638.5214007782,0.0,23750.0,202950.4827586207,0.0,0.0,0.0,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1,석계역,하차,994,4524,4224,29138,79630,162681,14216.0,47979.0,18030.0,0.0,2.0,9.0,361427.0,0.0,77395.9696969697,0.0,0.0,0.0,256638.5214007782,0.0,23750.0,202950.4827586207,0.0,0.0,0.0,6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
1,송정역,승차,1159,2472,963,58969,43776,29945,16827.0,26719.0,6034.0,33.0,74.0,20.0,186991.0,0.0,0.0,0.0,0.0,0.0,110386.83127572016,0.0,57849.5367987648,55227.75548737314,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
1,송정역,하차,352,1971,2100,24974,37685,62704,10936.0,28021.0,8760.0,5.0,37.0,92.0,177637.0,0.0,0.0,0.0,0.0,0.0,110386.83127572016,0.0,57849.5367987648,55227.75548737314,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0
1,수락산역,승차,2391,5435,1434,135652,75739,37685,34024.0,53614.0,9739.0,1.0,7.0,5.0,355726.0,0.0,29748.1647634584,0.0,0.0,3455.61880666245,0.0,0.0,29567.98866855524,233866.1562829989,0.0,0.0,0.0,1,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,수락산역,하차,654,3674,3884,34642,69065,139584,21741.0,57105.0,19626.0,0.0,1.0,3.0,349979.0,0.0,29748.1647634584,0.0,0.0,3455.61880666245,0.0,0.0,29567.98866855524,233866.1562829989,0.0,0.0,0.0,1,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,숙대입구역,승차,1391,6231,2850,70888,122711,135281,16030.0,30743.0,8626.0,97.0,273.0,143.0,395264.0,0.0,0.0,0.0,0.0,0.0,91902.83400809715,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,숙대입구역,하차,2462,4703,2699,106530,109284,109404,14419.0,28548.0,9016.0,50.0,216.0,243.0,387574.0,0.0,0.0,0.0,0.0,0.0,91902.83400809715,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,숭실대입구역,승차,2345,5494,1416,125769,97954,51929,29490.0,30823.0,4815.0,5.0,16.0,4.0,350060.0,0.0,47562.642857142855,0.0,0.0,0.0,161311.080835604,0.0,43371.22784810127,250331.89106642912,0.0,0.0,49900.33613445378,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
1,숭실대입구역,하차,1072,4405,3993,46211,87874,140647,10821.0,39681.0,16878.0,0.0,11.0,7.0,351600.0,0.0,47562.642857142855,0.0,0.0,0.0,161311.080835604,0.0,43371.22784810127,250331.89106642912,0.0,0.0,49900.33613445378,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
1,신길역,승차,436,668,347,62651,31165,28296,3858.0,6132.0,2221.0,93.0,76.0,16.0,135959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710000.0,0.0,79095.075,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,신길역,하차,114,646,758,27522,31764,68041,4289.0,6090.0,2609.0,0.0,48.0,78.0,141959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710000.0,0.0,79095.075,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,신당역,승차,1958,8891,4874,161672,181724,196411,27245.0,79930.0,23908.0,112.0,489.0,423.0,687637.0,0.0,77272.72727272728,25050.92307692308,0.0,0.0,88609.97547015535,0.0,58619.17820953798,136409.35,66166.66666666667,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0
1,신당역,하차,2379,8980,4671,139853,193202,235728,41315.0,74192.0,17346.0,42.0,407.0,589.0,718704.0,0.0,77272.72727272728,25050.92307692308,0.0,0.0,88609.97547015535,0.0,58619.17820953798,136409.35,66166.66666666667,0.0,0.0,1,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0
1,신대방삼거리역,승차,2029,5123,2863,185330,89477,52911,35115.0,48582.0,8653.0,3.0,5.0,2.0,430093.0,0.0,42100.0,42203.7037037037,42171.42857142857,0.0,0.0,0.0,53398.193933017705,252978.63662847155,0.0,0.0,41961.642857142855,2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0
1,신대방삼거리역,하차,1140,4851,3584,38802,89496,183508,19799.0,56658.0,19053.0,1.0,3.0,1.0,416896.0,0.0,42100.0,42203.7037037037,42171.42857142857,0.0,0.0,0.0,53398.193933017705,252978.63662847155,0.0,0.0,41961.642857142855,2,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0
1,신림역,승차,6428,16590,9524,727997,390551,242725,73550.0,99565.0,26592.0,67.0,137.0,56.0,1593782.0,0.0,0.0,0.0,0.0,0.0,554225.8214285715,0.0,365357.1428571429,0.0,568750.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
1,신림역,하차,2633,16378,13258,125179,385039,796464,37599.0,116406.0,43783.0,16.0,85.0,115.0,1536955.0,0.0,0.0,0.0,0.0,0.0,554225.8214285715,0.0,365357.1428571429,0.0,568750.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
1,신용산역,승차,1211,6352,3547,52783,184397,257665,10074.0,34176.0,11314.0,123.0,561.0,355.0,562558.0,0.0,60463.57615894039,0.0,0.0,0.0,145323.74100719424,0.0,57641.80043383948,0.0,47657.57575757576,0.0,0.0,2,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
1,신용산역,하차,2194,7562,2470,239808,176842,105864,17416.0,31408.0,7190.0,88.0,614.0,368.0,591824.0,0.0,60463.57615894039,0.0,0.0,0.0,145323.74100719424,0.0,57641.80043383948,0.0,47657.57575757576,0.0,0.0,2,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
1,신정역,승차,2789,5732,2366,201565,77673,33642,32625.0,26910.0,5162.0,7.0,15.0,1.0,388487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102375.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,신정역,하차,1768,4283,4021,28703,71607,153078,10255.0,35751.0,16760.0,1.0,6.0,12.0,326245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102375.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,신촌역,승차,2290,17384,13186,161327,385150,384975,23283.0,82141.0,19103.0,185.0,963.0,718.0,1090705.0,0.0,0.0,0.0,0.0,0.0,426970.50031139713,323014.28571428574,449734.693877551,353961.34624043223,391825.0,0.0,534323.0909090909,2,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0
1,신촌역,하차,6712,19252,6810,246259,395841,315404,39064.0,70105.0,13200.0,175.0,817.0,702.0,1114341.0,0.0,0.0,0.0,0.0,0.0,426970.50031139713,323014.28571428574,449734.693877551,353961.34624043223,391825.0,0.0,534323.0909090909,2,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0
1,신풍역,승차,1685,3769,1125,130809,68642,40955,28408.0,37692.0,8081.0,2.0,9.0,13.0,321190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67333.33333333333,253583.1809872029,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,신풍역,하차,720,2916,2563,43063,66776,113512,17219.0,40268.0,15295.0,3.0,10.0,13.0,302358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67333.33333333333,253583.1809872029,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,아차산역,승차,3050,10840,3721,144532,97574,59207,36121.0,54129.0,11489.0,10.0,35.0,8.0,420716.0,0.0,0.0,0.0,0.0,0.0,94255.3901598245,0.0,81981.84217139985,162273.67688022286,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0
1,아차산역,하차,3533,8071,4731,54881,96313,147676,20655.0,57491.0,21057.0,12.0,27.0,21.0,414468.0,0.0,0.0,0.0,0.0,0.0,94255.3901598245,0.0,81981.84217139985,162273.67688022286,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0
1,어린이대공원역,승차,960,6748,2522,90541,132544,105540,11225.0,23997.0,5488.0,5.0,148.0,24.0,379742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354848.8764044944,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,어린이대공원역,하차,2405,6345,1694,110138,108392,107402,12954.0,21643.0,6223.0,13.0,104.0,27.0,377340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354848.8764044944,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,여의도역,승차,1009,6711,3655,44887,306580,405768,9052.0,38436.0,10502.0,38.0,715.0,548.0,827901.0,0.0,68929.93630573248,0.0,0.0,0.0,104355.7168784029,0.0,0.0,130036.88989784336,0.0,0.0,0.0,1,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1,여의도역,하차,2270,6514,2385,523691,189630,80328,22812.0,26932.0,5224.0,139.0,1010.0,276.0,861211.0,0.0,68929.93630573248,0.0,0.0,0.0,104355.7168784029,0.0,0.0,130036.88989784336,0.0,0.0,0.0,1,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1,역촌역,승차,577,1430,461,43262,20347,11312,12852.0,17596.0,3144.0,0.0,6.0,8.0,110995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82067.39682539682,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,역촌역,하차,201,990,1100,13945,25777,55969,6712.0,20193.0,7038.0,3.0,1.0,5.0,131934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82067.39682539682,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,영등포구청역,승차,1908,5290,3108,167589,209011,262281,28593.0,74278.0,22624.0,12.0,112.0,49.0,774855.0,18441.10082961072,0.0,0.0,0.0,0.0,160904.09169850644,0.0,238616.91657054977,72706.0879697058,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0
1,영등포구청역,하차,1535,5690,3443,280372,171992,201218,39918.0,68401.0,15156.0,16.0,92.0,71.0,787904.0,18441.10082961072,0.0,0.0,0.0,0.0,160904.09169850644,0.0,238616.91657054977,72706.0879697058,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0
1,오목교역,승차,2953,17325,14967,153414,172141,178006,23372.0,52764.0,15560.0,7.0,73.0,41.0,630623.0,0.0,71006.2587098317,0.0,0.0,0.0,0.0,0.0,0.0,128177.43047575271,0.0,0.0,0.0,1,0.0,23.0,0.0,0.0,0.0,11.0,0.0,9.0,1.0,1.0,0.0,0.0
1,오목교역,하차,8163,20116,8706,155959,184143,193378,24940.0,51275.0,15123.0,21.0,73.0,20.0,661917.0,0.0,71006.2587098317,0.0,0.0,0.0,0.0,0.0,0.0,128177.43047575271,0.0,0.0,0.0,1,0.0,23.0,0.0,0.0,0.0,11.0,0.0,9.0,1.0,1.0,0.0,0.0
1,왕십리역,승차,2242,8855,5703,139871,164992,177757,18545.0,44149.0,14817.0,24.0,131.0,125.0,577211.0,12529.485294117649,125733.83233532937,0.0,0.0,11356.0,102948.85532216192,0.0,65088.0430758876,70200.0,54976.40776699029,0.0,78064.28009441384,3,1.0,1.0,0.0,0.0,1.0,4.0,0.0,7.0,1.0,1.0,0.0,1.0
1,왕십리역,하차,3175,10058,5381,102190,167601,197750,20030.0,42410.0,9829.0,22.0,150.0,126.0,558722.0,12529.485294117649,125733.83233532937,0.0,0.0,11356.0,102948.85532216192,0.0,65088.0430758876,70200.0,54976.40776699029,0.0,78064.28009441384,3,1.0,1.0,0.0,0.0,1.0,4.0,0.0,7.0,1.0,1.0,0.0,1.0
1,용마산역,승차,1376,2628,778,77104,34376,16624,16220.0,15842.0,2675.0,2.0,21.0,4.0,167650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176068.75,0.0,0.0,23816.054545454543,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,용마산역,하차,450,2263,2068,17527,34411,69766,7727.0,20846.0,9293.0,4.0,20.0,12.0,164387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176068.75,0.0,0.0,23816.054545454543,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,월곡역,승차,2464,4476,1294,121006,77599,54947,26591.0,35743.0,7153.0,3.0,10.0,4.0,331290.0,0.0,0.0,0.0,0.0,0.0,29270.332427346853,0.0,96000.0,234003.0,0.0,0.0,22681.96551724138,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
1,월곡역,하차,672,3777,3691,51861,69427,127485,14138.0,41150.0,13962.0,0.0,5.0,13.0,326181.0,0.0,0.0,0.0,0.0,0.0,29270.332427346853,0.0,96000.0,234003.0,0.0,0.0,22681.96551724138,1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
1,을지로3가역,승차,1587,8751,4833,66060,328522,519909,12561.0,82266.0,32201.0,1681.0,3534.0,1461.0,1063366.0,0.0,52692.87469287469,0.0,0.0,0.0,75515.05546751189,0.0,94912.94752329572,0.0,55352.0,0.0,0.0,1,0.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,2.0,0.0,0.0
1,을지로3가역,하차,2335,7894,3462,533023,236242,149502,55299.0,60869.0,6447.0,342.0,2958.0,3130.0,1061503.0,0.0,52692.87469287469,0.0,0.0,0.0,75515.05546751189,0.0,94912.94752329572,0.0,55352.0,0.0,0.0,1,0.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,2.0,0.0,0.0
1,을지로4가역,승차,888,3802,1797,42863,195563,200497,11359.0,83517.0,28874.0,957.0,2259.0,850.0,573226.0,0.0,45177.53047164812,0.0,0.0,11432.580328328888,51237.40112994351,0.0,35982.751185855974,214065.180102916,0.0,0.0,0.0,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0
1,을지로4가역,하차,910,3965,1870,246820,132591,66535,53855.0,63496.0,4434.0,411.0,2203.0,1918.0,579008.0,0.0,45177.53047164812,0.0,0.0,11432.580328328888,51237.40112994351,0.0,35982.751185855974,214065.180102916,0.0,0.0,0.0,1,0.0,2.0,0.0,0.0,2.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0
1,을지로입구역,승차,1680,12460,7554,71904,456846,717960,8305.0,70728.0,27239.0,2075.0,7433.0,4721.0,1388905.0,0.0,340426.56012176565,0.0,0.0,0.0,258408.63960867265,349431.8181818182,187603.25586376784,871686.046511628,100782.42105263156,0.0,0.0,2,0.0,6.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0
1,을지로입구역,하차,2761,11538,6027,764305,355793,170543,36849.0,56949.0,5677.0,811.0,7277.0,5431.0,1423961.0,0.0,340426.56012176565,0.0,0.0,0.0,258408.63960867265,349431.8181818182,187603.25586376784,871686.046511628,100782.42105263156,0.0,0.0,2,0.0,6.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0
1,이수역,승차,1127,5383,3570,111605,126092,146060,21214.0,48014.0,13863.0,4.0,30.0,9.0,476971.0,0.0,17824.83108108108,0.0,0.0,13541.666666666666,166501.68993387217,0.0,95405.77659283568,271554.486586494,82922.26666666666,0.0,0.0,5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0
1,이수역,하차,1536,5605,2947,96345,130092,145462,20632.0,45691.0,12009.0,5.0,33.0,10.0,460367.0,0.0,17824.83108108108,0.0,0.0,13541.666666666666,166501.68993387217,0.0,95405.77659283568,271554.486586494,82922.26666666666,0.0,0.0,5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0
1,일원역,승차,3671,9074,1775,71966,117047,41289,20888.0,44082.0,6195.0,0.0,39.0,14.0,316040.0,0.0,0.0,0.0,0.0,9042.553191489362,0.0,62627.13371266003,0.0,191304.34782608692,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
1,일원역,하차,1461,5838,6777,86501,69011,67445,22984.0,36971.0,10801.0,14.0,15.0,7.0,307825.0,0.0,0.0,0.0,0.0,9042.553191489362,0.0,62627.13371266003,0.0,191304.34782608692,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
1,잠실새내역,승차,6091,15144,8314,210432,173966,154424,33753.0,63773.0,16470.0,23.0,120.0,54.0,682564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175411.52263374484,194349.49290060851,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,잠실새내역,하차,2832,16282,11393,84800,200335,251244,25442.0,67333.0,20343.0,24.0,138.0,59.0,680225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175411.52263374484,194349.49290060851,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1,장지역,승차,2507,7951,3486,151588,131920,110409,27295.0,45636.0,11957.0,40.0,15.0,15.0,492819.0,0.0,0.0,0.0,0.0,0.0,128755.79598145286,0.0,0.0,235112.01704545453,194552.52918287937,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1,장지역,하차,1257,6791,4433,115488,111045,136244,20157.0,45446.0,15256.0,2.0,56.0,21.0,456196.0,0.0,0.0,0.0,0.0,0.0,128755.79598145286,0.0,0.0,235112.01704545453,194552.52918287937,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1,종각역,승차,757,10490,8848,39214,355340,596140,12851.0,100593.0,34611.0,337.0,1125.0,583.0,1160889.0,0.0,0.0,0.0,0.0,0.0,321451.509312781,253582.0391627279,99827.13915298184,223867.57679180888,199784.0755735493,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0
1,종각역,하차,3387,11876,2579,613776,254522,99472,54326.0,76068.0,8253.0,180.0,976.0,541.0,1125956.0,0.0,0.0,0.0,0.0,0.0,321451.509312781,253582.0391627279,99827.13915298184,223867.57679180888,199784.0755735493,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0
1,종로3가역,승차,1332,12043,7026,57190,414210,554589,32366.0,310460.0,110650.0,954.0,2677.0,1103.0,1504600.0,0.0,231868.13186813187,0.0,0.0,0.0,292652.29537366546,67228.15116709893,175502.5,222252.37449118047,125263.49030470914,0.0,0.0,3,0.0,2.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0
1,종로3가역,하차,3557,13545,3347,399100,437189,185488,114503.0,304942.0,20791.0,375.0,2519.0,1661.0,1487017.0,0.0,231868.13186813187,0.0,0.0,0.0,292652.29537366546,67228.15116709893,175502.5,222252.37449118047,125263.49030470914,0.0,0.0,3,0.0,2.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,1.0,0.0,0.0
1,종합운동장역,승차,1517,5082,4112,62364,63139,56287,13051.0,25695.0,6019.0,6.0,114.0,114.0,237500.0,0.0,74217.53097751262,0.0,0.0,0.0,122896.8,0.0,0.0,96838.67832847424,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
1,종합운동장역,하차,2195,5823,3728,48851,73003,75977,16692.0,22675.0,6916.0,29.0,167.0,41.0,256097.0,0.0,74217.53097751262,0.0,0.0,0.0,122896.8,0.0,0.0,96838.67832847424,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
1,중화역,승차,1939,4373,1671,122186,68958,41005,26124.0,31795.0,7880.0,1.0,2.0,1.0,305935.0,0.0,35601.270191909425,47508.0,0.0,0.0,40698.23434991974,0.0,45536.53243308416,258314.81481481483,0.0,0.0,0.0,3,0.0,2.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0
1,중화역,하차,750,3474,3642,39354,64175,120660,14206.0,37024.0,14653.0,2.0,2.0,2.0,297944.0,0.0,35601.270191909425,47508.0,0.0,0.0,40698.23434991974,0.0,45536.53243308416,258314.81481481483,0.0,0.0,0.0,3,0.0,2.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0
1,증산역,승차,1869,3942,1260,119974,57953,27586,32699.0,34711.0,5703.0,6.0,8.0,8.0,285719.0,0.0,47789.18918918919,0.0,0.0,0.0,0.0,0.0,101741.93548387096,206277.5357142857,0.0,0.0,48766.24137931035,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1,증산역,하차,441,3281,3466,21381,57541,125709,11779.0,43549.0,18361.0,2.0,7.0,8.0,285525.0,0.0,47789.18918918919,0.0,0.0,0.0,0.0,0.0,101741.93548387096,206277.5357142857,0.0,0.0,48766.24137931035,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1,창동역,승차,4971,13011,6043,244796,171505,107847,64982.0,128715.0,30479.0,10.0,24.0,2.0,772385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160230.21582733814,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1,창동역,하차,2060,11975,9764,93003,182936,278959,51150.0,140604.0,39202.0,0.0,18.0,13.0,809684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160230.21582733814,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
1,청담역,승차,824,4759,3775,40011,173446,239678,17608.0,46961.0,14949.0,34.0,170.0,82.0,542297.0,0.0,36977.27272727272,0.0,0.0,0.0,52280.29375764994,0.0,29660.173864534423,317911.348872755,50723.97142857143,0.0,54135.82653061225,7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0
